customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,engagement_score,payment_to_income_ratio,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
13543,25.0,609296.1948639508,58.0,38.0,52.44174642363504,2.0,53486.06552241464,25982.341853373186,1992.7863640981313,0.042643203867660386,2.0,0.0,0.0,3.0,0.0,2.0,1
13544,50.0,1327571.998754397,88.0,31.0,76.82892546129978,4.0,38516.82463222878,15301.087002466837,2381.696689300293,0.008815170295375915,2.0,1.0,2.0,0.0,1.0,1.0,0
13545,54.0,383350.22230570577,77.0,30.0,61.0188515976381,0.0,74797.01082437945,20151.0234143894,1830.565547929143,0.0525655712241111,2.0,0.0,2.0,1.0,1.0,2.0,0
13546,56.0,1240679.5172856264,90.0,29.0,59.25319383131695,3.0,39262.93896249806,23876.49327060677,1718.3426211081915,0.019244690460308436,0.0,2.0,2.0,2.0,1.0,2.0,1
13547,39.0,694990.9467166974,32.0,28.0,60.9841620538576,2.0,82860.80643291684,24936.80691410092,1707.5565375080128,0.035880765111989336,2.0,0.0,3.0,0.0,1.0,2.0,1
13548,60.0,485607.4532839368,6.0,37.0,56.827589421255695,1.0,57289.95376949188,18512.333593934145,2102.6208085864605,0.038122012890749235,2.0,1.0,3.0,1.0,1.0,0.0,0
13549,32.0,757695.0175047565,10.0,34.0,47.95709309929916,2.0,61875.57368908969,27300.292733348186,1630.5411653761714,0.036030714341046606,0.0,0.0,0.0,2.0,0.0,0.0,0
13550,41.0,926653.7500565492,79.0,27.0,59.02280935638145,3.0,55836.78549631002,20305.51814960897,1593.6158526222991,0.025340601972712727,1.0,1.0,0.0,0.0,1.0,1.0,1
13551,66.0,773297.9445186157,90.0,23.0,61.90625289600513,0.0,61218.96723105092,12388.048999253318,1423.843816608118,0.01601976196505343,0.0,1.0,1.0,2.0,0.0,0.0,0
13552,45.0,683309.2704284941,57.0,21.0,68.9633354396523,2.0,17596.427531516863,15576.780490419082,1379.2667087930458,0.022796091264283728,1.0,0.0,2.0,3.0,1.0,1.0,0
13553,35.0,856479.0969350501,17.0,27.0,65.49952473125127,1.0,61103.09339530423,18354.313347665942,1768.4871677437843,0.02142996065326953,2.0,2.0,1.0,2.0,0.0,1.0,0
13554,76.0,746147.6254898359,56.0,26.0,85.22305701033915,1.0,66318.80311971474,16375.34016269232,2215.799482268818,0.021946515144294843,1.0,1.0,0.0,1.0,1.0,1.0,1
13555,39.0,895412.8477370214,23.0,31.0,31.35397843666672,4.0,17596.427531516863,20033.891837007057,971.9733315366683,0.022373915995999777,2.0,0.0,0.0,3.0,1.0,1.0,0
13556,49.0,805128.0229655565,22.0,31.0,46.772128243987616,3.0,60586.67079674506,10546.86223216586,1449.935975563616,0.025340601972712727,0.0,0.0,2.0,3.0,1.0,2.0,0
13557,37.0,1007674.0392376472,58.0,37.0,63.889871976612746,2.0,46498.72967172894,17061.91361799973,2363.9252631346717,0.016931976962419187,0.0,0.0,1.0,1.0,0.0,1.0,0
13558,48.0,835268.8487262356,88.0,25.0,79.29693237565264,2.0,37780.79343007998,5487.931940747049,1982.423309391316,0.005601307817070965,1.0,1.0,1.0,1.0,1.0,0.0,0
13559,48.0,1327571.998754397,62.0,30.0,79.93452469091037,1.0,37012.56561050341,5487.931940747049,2398.035740727311,0.005601307817070965,0.0,0.0,3.0,2.0,1.0,1.0,0
13560,32.0,789282.1902971925,70.0,27.0,46.53554463848082,2.0,40664.42393525109,18327.627304311845,1256.4597052389822,0.023220626956514563,2.0,2.0,0.0,3.0,1.0,2.0,0
13561,40.0,631359.1389926961,27.0,30.0,49.5613921511382,2.0,56762.36787089476,13360.315921076082,1486.841764534146,0.021161198272019694,0.0,0.0,0.0,0.0,0.0,2.0,1
13562,23.0,631328.7381177689,40.0,30.0,40.74399152805464,4.0,29566.2978718103,9706.88410137906,1222.3197458416394,0.015375324320446705,2.0,1.0,1.0,0.0,1.0,2.0,0
13563,21.0,774439.7555144705,19.0,24.0,95.1648969159733,1.0,82963.30072183763,11709.949884657535,3099.105897081254,0.015120543336361215,1.0,0.0,3.0,0.0,1.0,1.0,0
13564,51.0,396065.54175107385,19.0,25.0,95.1648969159733,1.0,23183.244436138848,33973.52942934621,3099.105897081254,0.07444385301601573,0.0,1.0,1.0,1.0,0.0,1.0,0
13565,69.0,704057.0563891256,70.0,27.0,45.00676592176028,3.0,74419.2066792106,21358.146777187107,1215.1826798875275,0.030335818075208187,1.0,0.0,0.0,2.0,1.0,0.0,0
13566,64.0,805128.0229655565,101.0,28.0,33.22487959382991,1.0,43375.275205126745,16922.191741443534,930.2966286272375,0.025340601972712727,0.0,2.0,0.0,1.0,1.0,0.0,0
13567,23.0,525858.2774608448,109.0,23.0,49.748708242225504,3.0,56861.050837824776,28493.114474589667,1144.2202895711866,0.05418401819625489,0.0,2.0,3.0,3.0,0.0,2.0,1
13568,76.0,874034.2180888725,61.0,37.0,55.8308945542447,2.0,71634.70057176342,31223.656528226173,2065.743098507054,0.03572360884966099,0.0,1.0,3.0,1.0,0.0,0.0,0
13569,36.0,639512.7790633102,6.0,32.0,86.6048515640587,0.0,43916.09435422991,14569.286063458048,2771.3552500498786,0.022781852904953014,0.0,2.0,2.0,3.0,1.0,2.0,1
13570,41.0,491914.3827701663,114.0,33.0,67.3700501736726,3.0,57978.80557203631,35830.39724495439,2223.2116557311956,0.0728386859582741,2.0,1.0,0.0,1.0,1.0,0.0,0
13571,64.0,1254497.1778086154,9.0,21.0,61.85213929502987,3.0,50763.76271213406,20587.21823895508,1175.1906466055675,0.01641073300373406,0.0,1.0,0.0,1.0,0.0,1.0,0
13572,53.0,1076424.51384952,6.0,23.0,95.1648969159733,3.0,56420.42802014704,9137.538088255154,3099.105897081254,0.008488786692136359,1.0,0.0,1.0,0.0,0.0,0.0,0
13573,63.0,521159.0760778658,78.0,21.0,52.95007996996636,3.0,39997.70827387208,26499.73376930116,953.1014394593944,0.050847687367804505,0.0,2.0,2.0,1.0,0.0,1.0,0
13574,21.0,767180.9510526991,74.0,26.0,83.86769178132246,3.0,82963.30072183763,5487.931940747049,2180.559986314384,0.005601307817070965,1.0,2.0,3.0,2.0,0.0,1.0,1
13575,55.0,591028.5473411934,68.0,34.0,45.7061615286666,0.0,45241.37543807239,36591.288387166824,1554.0094919746643,0.07216011545290928,1.0,0.0,3.0,2.0,1.0,0.0,0
13576,67.0,344987.87604012905,52.0,30.0,58.995682995194805,1.0,17596.427531516863,28839.91071161476,1769.8704898558442,0.07444385301601573,1.0,0.0,1.0,3.0,0.0,0.0,0
13577,49.0,422534.80754290434,92.0,38.0,56.391098043435576,2.0,82963.30072183763,18951.58089864967,2142.8617256505518,0.044852117648852684,0.0,0.0,1.0,0.0,1.0,0.0,0
13578,27.0,768029.0763495672,68.0,27.0,48.46096924461694,1.0,53946.634541305655,19833.971692709296,1308.4461696046574,0.025824506263460653,2.0,1.0,2.0,2.0,0.0,0.0,0
13579,49.0,817552.4541231159,6.0,39.0,49.43423451232195,3.0,47124.78691268153,25162.94589839948,1927.9351459805562,0.030778387088799777,0.0,2.0,0.0,3.0,1.0,1.0,0
13580,62.0,425936.390172765,96.0,30.0,83.43906685188544,0.0,25615.53279297629,23334.135921241283,2503.1720055565634,0.05478314710742764,0.0,0.0,1.0,3.0,1.0,1.0,1
13581,35.0,991026.1246205552,114.0,26.0,91.95149721100248,3.0,52380.63520766997,28089.703357490765,2390.7389274860643,0.02834405941442338,1.0,1.0,3.0,0.0,0.0,0.0,0
13582,21.0,866868.1314067806,10.0,21.0,65.96443822913902,4.0,65464.1652674982,33171.564497449384,1319.2887645827805,0.03826598682733617,1.0,0.0,0.0,0.0,1.0,2.0,0
13583,43.0,577949.8156120982,6.0,25.0,48.56932805028471,2.0,60191.83055585883,15613.493161158374,1214.2332012571178,0.027015309529292524,1.0,2.0,0.0,1.0,1.0,0.0,0
13584,39.0,731378.2050219567,79.0,29.0,41.2653726864166,2.0,17596.427531516863,36591.288387166824,1196.6958079060814,0.05051443169371409,1.0,0.0,0.0,2.0,1.0,0.0,0
13585,75.0,875927.8481230538,101.0,33.0,53.94257380766453,1.0,82963.30072183763,6622.616385034426,1780.1049356529295,0.007560687103652919,0.0,0.0,0.0,1.0,0.0,1.0,1
13586,26.0,909597.3520912776,103.0,25.0,53.45485404591889,0.0,52304.75312164402,12595.165635041176,1336.3713511479723,0.013846968228396138,0.0,2.0,2.0,0.0,1.0,2.0,0
13587,56.0,828463.5297043079,18.0,28.0,84.94030596231092,5.0,62381.00025243618,18382.681225800545,2378.3285669447055,0.022188884080825647,1.0,0.0,3.0,0.0,1.0,1.0,0
13588,28.0,1205855.4954350144,74.0,38.0,81.38889468926145,2.0,21037.20622167293,35607.172493324455,3092.7779981919352,0.029528556803134282,2.0,0.0,3.0,3.0,0.0,1.0,0
13589,26.0,1327571.998754397,114.0,22.0,62.86076272259002,2.0,82963.30072183763,15859.531557376886,1382.9367798969804,0.011364862959879967,1.0,2.0,1.0,0.0,0.0,1.0,1
13590,53.0,950323.7500086224,80.0,33.0,68.2373613744203,1.0,58394.50065138993,18525.82925951997,2251.83292535587,0.019494229476377797,2.0,2.0,2.0,1.0,0.0,0.0,0
13591,44.0,1327571.998754397,14.0,25.0,53.78750493519023,2.0,75747.9491782093,13219.414374719468,1344.6876233797557,0.009946198964070407,1.0,0.0,0.0,2.0,0.0,0.0,0
13592,76.0,628837.3373989393,24.0,23.0,54.892060223301485,2.0,78951.96975754848,21498.560909203337,1262.517385135934,0.03418779329822854,1.0,2.0,2.0,3.0,1.0,2.0,0
13593,41.0,682749.8530298442,36.0,26.0,39.93551335633505,2.0,17867.852663935417,5487.931940747049,1038.3233472647114,0.006917184893721018,2.0,1.0,0.0,1.0,1.0,1.0,0
13594,23.0,841421.4081379359,42.0,23.0,45.09092567522943,0.0,62104.19067045374,26456.134016289558,1037.0912905302769,0.0314421926521182,2.0,1.0,3.0,0.0,1.0,2.0,0
13595,39.0,315422.604734442,19.0,22.0,44.53999224926456,1.0,54515.46391598656,23764.100078475298,979.8798294838202,0.07444385301601573,0.0,2.0,0.0,0.0,0.0,2.0,0
13596,48.0,1026193.3142975584,92.0,23.0,27.76517408435464,1.0,49687.54425367955,12593.791200463776,763.5187504862347,0.012272337994215425,1.0,2.0,1.0,0.0,1.0,0.0,0
13597,75.0,1144551.765660995,49.0,22.0,49.003685320901134,3.0,51348.34075528982,5487.931940747049,1078.081077059825,0.005601307817070965,0.0,0.0,3.0,3.0,0.0,0.0,0
13598,34.0,1327571.998754397,7.0,34.0,58.92429786872782,0.0,25027.15329406392,5487.931940747049,2003.4261275367458,0.005601307817070965,1.0,0.0,3.0,3.0,0.0,2.0,1
13599,61.0,1050890.211085589,63.0,30.0,36.34321538057949,0.0,29352.639060880632,24521.64179006922,1090.2964614173845,0.023334161391357824,1.0,0.0,2.0,2.0,0.0,2.0,0
13600,30.0,368717.92541336175,114.0,24.0,64.20343279942678,2.0,32823.79642624197,18981.28121226698,1540.8823871862428,0.05147913866945165,2.0,2.0,0.0,3.0,0.0,1.0,0
13601,72.0,751415.0629794109,14.0,38.0,67.76355474318818,1.0,33316.8708550996,28027.177642789444,2575.015080241151,0.03729919590866307,1.0,0.0,1.0,2.0,1.0,2.0,1
13602,24.0,951315.338994156,114.0,39.0,71.70516538020608,0.0,63487.45794369661,15991.600496593328,3083.3221113488617,0.01680998911833121,0.0,0.0,1.0,0.0,1.0,0.0,0
13603,24.0,315422.604734442,26.0,24.0,62.09611261583944,2.0,18891.10739907966,15278.89370620139,1490.3067027801465,0.06483477505409262,0.0,1.0,0.0,2.0,1.0,1.0,0
13604,76.0,1088109.649532014,38.0,28.0,70.05527209867415,3.0,32078.872113469824,6187.750222847313,1961.5476187628763,0.005686697315393359,0.0,2.0,2.0,0.0,1.0,0.0,0
13605,65.0,963793.9409245217,74.0,39.0,45.04204535265019,2.0,43018.9573089637,23882.91953726892,1891.765904811308,0.02478010965119699,0.0,1.0,2.0,0.0,0.0,2.0,0
13606,57.0,1167986.4499420663,58.0,26.0,49.87762840090326,1.0,51055.49952317017,8725.916927932427,1296.8183384234849,0.007470905958168645,2.0,2.0,1.0,0.0,0.0,0.0,0
13607,38.0,703868.4791910324,105.0,22.0,51.5772556481409,4.0,47615.64665986946,36591.288387166824,1134.6996242590997,0.05817705016421766,1.0,2.0,3.0,2.0,0.0,2.0,1
13608,71.0,718119.7123854415,67.0,31.0,83.91124038729363,0.0,82963.30072183763,9132.973882788456,2601.2484520061025,0.012717898875732922,1.0,2.0,1.0,3.0,1.0,1.0,0
13609,47.0,481546.5346846085,41.0,32.0,45.0643055050418,0.0,47183.97904696292,27203.556936351677,1442.0577761613376,0.056492062504756246,2.0,2.0,1.0,1.0,0.0,1.0,0
13610,21.0,315422.604734442,11.0,30.0,66.92343812884442,1.0,36300.9562042225,21266.619970255637,2007.7031438653328,0.07085174578500537,2.0,2.0,1.0,2.0,1.0,2.0,0
13611,58.0,1139363.7609343808,10.0,39.0,41.48794986235442,3.0,39747.95876111657,18002.175811503756,1742.4938942188855,0.015800200452874114,2.0,1.0,0.0,1.0,1.0,0.0,0
13612,43.0,1327571.998754397,52.0,34.0,78.849998747163,1.0,17596.427531516863,18675.10224945793,2680.899957403542,0.012543897145723357,0.0,0.0,3.0,0.0,1.0,2.0,1
13613,21.0,816472.2803445567,103.0,39.0,59.6858085033936,4.0,26907.37338911437,24193.061611236903,2506.803957142531,0.0296312100161285,2.0,2.0,0.0,2.0,1.0,0.0,0
13614,30.0,624635.4032921025,88.0,31.0,43.71655624493533,1.0,53272.84804631005,26944.489717853736,1355.2132435929952,0.043136347340935945,1.0,1.0,2.0,0.0,0.0,2.0,0
13615,38.0,805128.0229655565,6.0,31.0,60.51034646344253,1.0,53355.46752302889,9885.378767691524,1875.8207403667184,0.025340601972712727,1.0,1.0,0.0,2.0,1.0,2.0,0
13616,66.0,1057612.8371482692,30.0,28.0,63.96071378167998,3.0,33935.83906513167,12269.33229159814,1790.8999858870393,0.01160096763261779,1.0,1.0,0.0,3.0,0.0,1.0,0
13617,59.0,894068.1821521781,61.0,22.0,81.21102938873288,2.0,44237.47878557788,25194.83687729769,1786.6426465521233,0.028179994971579594,2.0,2.0,3.0,2.0,0.0,0.0,1
13618,36.0,550975.8619786927,6.0,39.0,57.40056949833171,3.0,34563.30859331492,24080.138805184964,2238.6222104349367,0.04370452585473915,2.0,1.0,3.0,0.0,0.0,2.0,1
13619,36.0,853131.4880856813,47.0,29.0,41.84119625567308,3.0,82219.60752577896,16661.871646980657,1213.3946914145195,0.019530250470965245,2.0,2.0,1.0,2.0,0.0,2.0,0
13620,65.0,805128.0229655565,40.0,34.0,65.79685546200744,2.0,43371.88159180409,25308.19817453433,2237.093085708253,0.025340601972712727,1.0,1.0,1.0,2.0,0.0,2.0,0
13621,72.0,450905.4186888161,67.0,29.0,56.738982139035365,4.0,43893.28586220804,27230.62234135225,1645.4304820320256,0.0603909849221505,1.0,2.0,3.0,0.0,0.0,0.0,1
13622,71.0,1327571.998754397,77.0,28.0,52.55605163288548,0.0,52702.313091879296,34498.17634788877,1471.5694457207933,0.025639480651695197,1.0,0.0,1.0,1.0,0.0,1.0,1
13623,76.0,388503.864461869,99.0,36.0,55.013356532137415,2.0,67176.01534703696,16647.39468081469,1980.480835156947,0.04285001052402299,0.0,1.0,1.0,3.0,0.0,2.0,0
13624,71.0,916752.3096102438,11.0,38.0,54.35875065806769,4.0,48359.782348419176,7170.637865433333,2065.6325250065725,0.007821783256244996,2.0,1.0,3.0,1.0,1.0,1.0,1
13625,41.0,805128.0229655565,112.0,27.0,51.362577728266,3.0,48337.74000122324,19306.27121881413,1386.789598663182,0.025340601972712727,0.0,1.0,0.0,2.0,0.0,1.0,1
13626,43.0,1291456.7050160514,18.0,23.0,28.832116195808023,5.0,28486.48800449723,5487.931940747049,763.5187504862347,0.005601307817070965,0.0,0.0,2.0,2.0,0.0,1.0,0
13627,32.0,805128.0229655565,75.0,26.0,43.95696624587515,3.0,28176.019245355856,13586.362868902534,1142.881122392754,0.025340601972712727,0.0,0.0,0.0,0.0,1.0,1.0,1
13628,60.0,615545.3549946647,99.0,36.0,77.60885489395136,1.0,26048.993150487884,20305.51814960897,2793.918776182249,0.025340601972712727,0.0,0.0,3.0,2.0,1.0,0.0,1
13629,27.0,315422.604734442,6.0,25.0,36.30899231785121,3.0,63982.924808125645,30462.31863080534,907.7248079462802,0.07444385301601573,1.0,0.0,0.0,0.0,0.0,1.0,1
13630,71.0,360971.9989099599,14.0,35.0,34.91238155134268,4.0,75253.69610104825,5487.931940747049,1221.933354296994,0.013286129052520652,1.0,0.0,3.0,2.0,0.0,1.0,0
13631,69.0,641951.5568892666,25.0,22.0,59.92103045670999,4.0,50065.46889462464,32258.50061889283,1318.2626700476198,0.050250677442405925,0.0,0.0,1.0,1.0,0.0,2.0,0
13632,41.0,1204895.2749358332,61.0,27.0,66.88958024619396,3.0,60568.636516112514,15127.438308433364,1806.0186666472368,0.012554981850384447,2.0,2.0,1.0,3.0,1.0,0.0,1
13633,52.0,819296.8905001776,47.0,26.0,27.72987590640401,2.0,37430.43153406692,33966.16563906377,763.5187504862347,0.04145770114949119,2.0,1.0,0.0,1.0,1.0,2.0,1
13634,45.0,1016712.891199118,19.0,30.0,74.92128057470701,4.0,73608.90113055523,20305.51814960897,2247.6384172412104,0.025340601972712727,2.0,2.0,1.0,0.0,1.0,0.0,0
13635,25.0,900581.7935270945,96.0,27.0,44.65810290377559,3.0,62102.35420716241,21140.888416552225,1205.768778401941,0.023474701097114938,1.0,2.0,3.0,1.0,0.0,0.0,0
13636,64.0,818891.8235349741,14.0,33.0,66.93880701817024,1.0,37109.72000907164,35565.11048930218,2208.980631599618,0.0434307798260526,2.0,1.0,0.0,2.0,1.0,1.0,1
13637,62.0,1088166.8548938932,15.0,26.0,64.59778121361636,2.0,82963.30072183763,10549.45460427194,1679.5423115540252,0.009694703120966328,1.0,0.0,3.0,0.0,0.0,1.0,1
13638,27.0,843817.1413893191,113.0,34.0,61.4427865402836,2.0,29635.998773406827,31147.56448391619,2089.0547423696426,0.036912694654001314,0.0,0.0,1.0,3.0,1.0,0.0,1
13639,63.0,736331.3261709665,25.0,28.0,34.66296677438468,0.0,55358.64740453487,23671.54975880221,970.563069682771,0.03214795964460432,2.0,1.0,2.0,3.0,0.0,0.0,0
13640,63.0,1277124.96159627,81.0,38.0,41.44077093383301,3.0,61079.35567004872,34171.96415010328,1574.7492954856543,0.02675694640514423,1.0,2.0,3.0,2.0,0.0,1.0,1
13641,75.0,315422.604734442,70.0,35.0,81.6303908221458,2.0,46474.36880378181,10845.395814819818,2857.0636787751027,0.039958151723623776,2.0,2.0,1.0,0.0,1.0,0.0,0
13642,29.0,845515.3208771555,52.0,30.0,95.1648969159733,1.0,38924.95705857057,11110.696392490492,3073.7607319426306,0.013140739284255689,2.0,1.0,1.0,0.0,0.0,2.0,0
13643,38.0,754086.2144959809,10.0,27.0,61.49298730905363,3.0,27072.34866283261,5487.931940747049,1660.3106573444481,0.005601307817070965,2.0,2.0,2.0,2.0,0.0,2.0,0
13644,21.0,444011.1522644544,8.0,30.0,54.36665349765184,1.0,47923.5318203507,14232.756238656735,1630.999604929555,0.03205495214719215,1.0,0.0,3.0,1.0,1.0,1.0,0
13645,48.0,560504.7089394962,69.0,33.0,37.89342886997582,5.0,40625.62779842454,17542.87523883422,1250.4831527092022,0.03129835478461233,1.0,2.0,3.0,0.0,1.0,1.0,1
13646,33.0,763732.4402486725,58.0,32.0,83.48491630895946,1.0,82963.30072183763,20305.51814960897,2671.5173218867026,0.025340601972712727,0.0,1.0,0.0,3.0,0.0,2.0,0
13647,44.0,1097520.2913597403,28.0,25.0,41.35092920739257,2.0,44500.91147963463,12378.470403718396,1033.773230184814,0.011278579996350187,0.0,0.0,2.0,3.0,0.0,2.0,0
13648,53.0,1039658.1709146296,105.0,29.0,27.72987590640401,3.0,80722.45236194505,33496.43597953177,763.5187504862347,0.03221870121990538,1.0,1.0,3.0,1.0,0.0,2.0,0
13649,25.0,473079.5292594538,55.0,27.0,48.34798164926112,4.0,39063.460973065936,5948.04658402586,1305.3955045300504,0.01257303733547037,2.0,1.0,3.0,3.0,0.0,2.0,0
13650,63.0,1129480.0614444865,28.0,24.0,95.1648969159733,4.0,33507.32243243455,36591.288387166824,2632.992323568577,0.0350781788703876,0.0,0.0,3.0,3.0,0.0,0.0,0
13651,48.0,1003090.883783416,35.0,25.0,32.04671290087576,1.0,81328.83557511962,5487.931940747049,801.167822521894,0.005601307817070965,1.0,1.0,3.0,3.0,1.0,0.0,0
13652,41.0,981595.100623062,13.0,21.0,67.49078551955093,4.0,35939.90272463832,28124.831125155644,1282.3249248714676,0.028652171457766613,1.0,1.0,2.0,3.0,1.0,0.0,0
13653,70.0,805128.0229655565,22.0,22.0,50.19917206686673,2.0,17596.427531516863,23604.248554370595,1104.381785471068,0.025340601972712727,0.0,0.0,3.0,2.0,1.0,1.0,1
13654,43.0,1024267.800549542,109.0,31.0,57.01150227199964,1.0,48830.498708568295,18509.259745803796,1767.3565704319888,0.01807072304320528,1.0,0.0,2.0,1.0,1.0,0.0,1
13655,72.0,896026.6207479659,56.0,30.0,42.053721287302025,0.0,57684.78515224869,22142.68435977332,1261.6116386190608,0.02471208315361158,1.0,1.0,3.0,2.0,0.0,0.0,0
13656,46.0,749883.7726283399,85.0,29.0,31.927725177265387,1.0,21647.408966371426,17284.93255634798,925.9040301406962,0.02305014881941551,2.0,0.0,1.0,0.0,1.0,0.0,0
13657,21.0,1061022.6944884113,98.0,34.0,78.01257239652108,1.0,70679.50301569264,18219.12350011308,2652.427461481717,0.017171285397338004,2.0,1.0,2.0,2.0,0.0,0.0,0
13658,56.0,784514.1645073015,92.0,39.0,35.67909302631688,2.0,30921.88735568231,5842.377590094848,1427.163721052675,0.007447128241163161,0.0,0.0,0.0,0.0,1.0,1.0,1
13659,66.0,365528.0087176701,18.0,26.0,67.8282739777723,2.0,81630.31817686121,26148.560093823988,1763.5351234220798,0.07153640615819636,2.0,2.0,2.0,2.0,0.0,0.0,0
13660,76.0,845882.9185427607,6.0,34.0,82.47608938280194,3.0,39675.62615222954,26092.59249313214,2804.1870390152662,0.030846576897524996,2.0,2.0,1.0,2.0,0.0,1.0,1
13661,52.0,740772.8685174815,110.0,29.0,48.15591980801901,1.0,20944.901196182087,36591.288387166824,1396.5216744325512,0.051208328086683796,1.0,2.0,2.0,0.0,0.0,0.0,0
13662,32.0,708817.3271766182,26.0,28.0,51.15629422899577,1.0,70924.28972918028,24935.70042860572,1432.3762384118816,0.035179304275659184,2.0,2.0,3.0,1.0,1.0,1.0,0
13663,35.0,489214.632626065,106.0,27.0,61.59665237550208,3.0,59330.03058250642,27549.37679001217,1663.1096141385563,0.05631347664751833,2.0,0.0,2.0,2.0,1.0,1.0,0
13664,21.0,828428.6286351599,114.0,30.0,58.82247684103989,2.0,73457.87646041457,11303.28869027963,1764.6743052311965,0.0136442516585911,2.0,0.0,1.0,2.0,0.0,1.0,0
13665,25.0,620889.1248267539,60.0,21.0,55.1347776206996,2.0,66384.11308524945,5487.931940747049,1157.8303300346915,0.008684719709279459,0.0,2.0,0.0,0.0,1.0,0.0,0
13666,74.0,462602.3523617941,107.0,39.0,52.73857457041835,2.0,42355.1327076271,35873.58805052521,2320.4972810984073,0.07444385301601573,1.0,2.0,2.0,1.0,1.0,0.0,1
13667,36.0,1233138.3654510002,43.0,27.0,49.5004299247595,4.0,49117.73075273909,36591.288387166824,1336.5116079685065,0.03175134614582211,1.0,0.0,1.0,2.0,1.0,2.0,0
13668,35.0,793624.5270681584,106.0,22.0,61.28261699098905,3.0,63416.46626016755,11501.93030764112,1348.217573801759,0.01449291184350368,2.0,1.0,0.0,0.0,0.0,2.0,1
13669,76.0,1327571.998754397,114.0,34.0,82.15436845363621,4.0,32310.385990734347,26159.41394562528,2793.248527423631,0.01749154053462414,2.0,1.0,1.0,3.0,0.0,2.0,0
13670,59.0,1133480.5649016942,83.0,37.0,53.4541691831545,3.0,17596.427531516863,17283.36780574341,1977.8042597767164,0.01524804953955464,0.0,2.0,0.0,2.0,0.0,2.0,0
13671,35.0,988420.8964392692,55.0,39.0,95.1648969159733,2.0,41237.148878503576,5487.931940747049,3099.105897081254,0.005601307817070965,2.0,1.0,2.0,2.0,0.0,0.0,0
13672,21.0,653646.0830577988,6.0,39.0,77.35640806066533,2.0,33607.36145805639,27635.176320165192,3016.899914365948,0.04227850060828949,2.0,0.0,3.0,3.0,0.0,1.0,1
13673,48.0,971560.1850791476,106.0,31.0,48.276656364937054,1.0,34852.717645145574,33465.874864942525,1496.5763473130487,0.03444549846617711,2.0,0.0,2.0,0.0,1.0,2.0,1
13674,64.0,1241843.3480568768,35.0,30.0,33.63603473204257,5.0,61931.12789900829,30348.07266223804,1009.081041961277,0.02443792343834988,2.0,2.0,0.0,3.0,1.0,2.0,0
13675,53.0,1327571.998754397,40.0,21.0,89.78431126037482,2.0,33149.78206231563,25497.87114527665,1885.4705364678712,0.005601307817070965,1.0,0.0,3.0,0.0,0.0,0.0,0
13676,63.0,840322.1928776947,110.0,26.0,90.08703590259486,0.0,47257.89404231982,15714.751385864402,2342.2629334674666,0.018700864405412194,2.0,2.0,0.0,2.0,0.0,0.0,0
13677,48.0,536562.5612466554,42.0,30.0,42.91218145346458,3.0,64037.04294287347,5487.931940747049,1287.3654436039374,0.006499178644708346,2.0,2.0,2.0,0.0,1.0,0.0,0
13678,32.0,754102.3496487808,81.0,37.0,39.73820870612056,2.0,76932.53591426919,11085.054846463472,1470.3137221264608,0.01469966888662564,2.0,1.0,3.0,2.0,0.0,2.0,0
13679,67.0,820508.7486441663,105.0,28.0,87.31083295169348,2.0,48168.769274818165,20214.8280531829,2444.7033226474177,0.024636943952866436,2.0,1.0,0.0,3.0,1.0,1.0,0
13680,38.0,700076.1607888809,61.0,24.0,95.1648969159733,2.0,41473.77070889293,24057.55342618523,3099.105897081254,0.034364194602878595,2.0,0.0,1.0,3.0,0.0,2.0,0
13681,26.0,580593.8326994061,89.0,31.0,68.00885637287116,2.0,81356.74845950927,17252.600541348016,2108.274547559006,0.029715438865642062,2.0,0.0,1.0,0.0,1.0,0.0,1
13682,63.0,783812.8410239636,97.0,28.0,78.53105538703888,3.0,48402.64570495189,20550.65216340594,2198.8695508370884,0.026218825576471566,1.0,0.0,2.0,3.0,1.0,2.0,0
13683,34.0,805128.0229655565,47.0,32.0,73.94667483308766,4.0,45730.993006639,18400.15776892624,2366.293594658805,0.025340601972712727,0.0,0.0,2.0,3.0,1.0,2.0,1
13684,34.0,927820.423681105,26.0,32.0,42.51067886089453,2.0,52921.03533508525,5487.931940747049,1360.341723548625,0.005601307817070965,1.0,1.0,1.0,1.0,0.0,0.0,0
13685,29.0,807059.9732811954,20.0,26.0,86.05950505170941,2.0,71668.26528219349,27082.14716232147,2237.5471313444446,0.03355654853283812,0.0,1.0,0.0,2.0,0.0,2.0,0
13686,53.0,805128.0229655565,110.0,24.0,62.13943579975839,0.0,40761.85509088008,22824.214613629145,1491.3464591942013,0.025340601972712727,1.0,0.0,0.0,2.0,0.0,0.0,0
13687,59.0,504893.1451317451,80.0,32.0,72.67505740568518,2.0,82963.30072183763,21169.9975639594,2325.6018369819258,0.04192965931124966,2.0,2.0,2.0,1.0,1.0,2.0,0
13688,76.0,315422.604734442,11.0,21.0,55.16328879544196,2.0,68250.44304265318,8215.716752802866,1103.2657759088393,0.026061007424068815,2.0,2.0,2.0,0.0,0.0,2.0,0
